iterations,cost_GD,gradient_GD,iteration_TR_hess,cost_TR_hess,gradient_TR_hess,iteration_TR_hess_approx,cost_TR_hess_approx,gradient_TR_hess_approx
244,0.7705334260180399,1.208077840005077,244,6.727655710011078,18.67527590487332,244,1.0941130331431794,1.9036277676333393
245,0.7696137040589393,1.2663902133224425,245,6.713171535217577,18.67145326514146,245,1.0934702323538148,1.4121805807821781
246,0.7689540234316857,1.213622098603719,246,6.698611804170465,18.689670353816233,246,1.0922022311923552,1.2693941761174279
247,0.768044369386556,1.2730453872344918,247,6.684129042947304,18.686247519957828,247,1.0922022311923552,1.3846235209911708
248,0.7671543452518784,1.2204699847726588,248,6.669572724345032,18.704269575318495,248,1.0915620237998565,1.3846410630458823
249,0.7664991054681799,1.1711292795842292,249,6.65509216958092,18.701231204031725,249,1.0903011275142733,1.2629051798478128
250,0.7656184114162042,1.2286251142215072,250,6.640540013152473,18.719066353987653,250,1.0903011275142733,1.3799444770184857
251,0.7649777043245245,1.179383235921307,251,6.626062501182599,18.71639762332849,251,1.0896650288635763,1.3799618281631214
252,0.7641058103029587,1.23813341433653,252,6.6115153016122665,18.73405354853894,252,1.0884142771273404,1.257877777995033
253,0.7634798147385838,1.1889306186007407,253,6.5970417100188135,18.73174013820918,253,1.0884142771273404,1.381085037385802
254,0.7626161978746874,1.249018755965282,254,6.58250030468187,18.749224090107393,254,1.087782709198759,1.3811020523965396
255,0.7617671602840176,1.1997965999070976,255,6.568031550144096,18.747252162460505,255,1.0865430593188703,1.2533773738366512
256,0.7611491163447047,1.152954151215964,256,6.553496816893139,18.76457098075747,256,1.0865430593188703,1.3842659594866924
257,0.7603077153093891,1.211963571908001,257,6.539033853084837,18.76292716252204,257,1.085916072364213,1.3842825957272302
258,0.7597044777761444,1.1650103697035856,258,6.524506708084579,18.78008729217218,258,1.0846877240956119,1.2490659292635395
259,0.758870218677101,1.225521708387626,259,6.5100505236168535,18.778758656865516,259,1.0846877240956119,1.388095452350084
260,0.7580523109759051,1.1784025672644027,260,6.495531919225368,18.795766164522767,260,1.0840652332459253,1.388111704262724
261,0.7574543132211944,1.1340445954907201,261,6.481083535632776,18.794740215554857,261,1.0828481031127315,1.2448160324598603
262,0.7566430813149763,1.193160571485163,262,6.466574458327768,18.811600805492365,262,1.0828481031127315,1.3920468876541023
263,0.7560599901333256,1.1485797547699335,263,6.452134928096228,18.810865459938075,263,1.0822299827958637,1.3920627629488174
264,0.755254965756808,1.2093503623707962,264,6.437636396444574,18.827584489469867,264,1.0810238988822747,1.2405865008514558
265,0.7544621832171846,1.1644963665402472,265,6.423206801079629,18.827128062488924,265,1.0810238988822747,1.3959507028180311
266,0.7538876840990659,1.1216647907701278,266,6.408719863749005,18.843710556874424,266,1.0804100175441875,1.3959662129586157
267,0.7531006159473093,1.1817979468166089,267,6.394301311883223,18.84352174677862,267,1.079214791758161,1.2363682047625608
268,0.7523277923407565,1.138620530243629,268,6.379827045694612,18.859972413632477,268,1.079214791758161,1.3997701508179896
269,0.7517593588393896,1.0978971037086993,269,6.36542067123293,18.860040287564214,269,1.0786050220147299,1.399785307661285
270,0.7509918970678555,1.1570091965880995,270,6.350960179253006,18.876363530775176,270,1.0774204713354396,1.2321615123382081
271,0.7504385109263554,1.115900144197343,271,6.336567139555103,18.876677510988962,271,1.0774204713354396,1.4035077516437355
272,0.7496759684462079,1.176908392280601,272,6.322121549227585,18.892877444157783,272,1.0768146917598478,1.4035225665237736
273,0.7489240585763117,1.1353677163552587,273,6.307743023326545,18.893427294892287,273,1.0756406420865237,1.2279685843322574
274,0.748379855633986,1.0955969956409406,274,6.293313484641734,18.90950775429578,274,1.0756406420865237,1.4071733669055428
275,0.7476324442441373,1.1563192975079866,275,6.278950671498307,18.910283569209305,275,1.075038736879832,1.4071878505070086
276,0.7468977598422271,1.1160546906947404,276,6.2645383552002505,18.92624812630637,276,1.0738750224773321,1.2237914154072225
277,0.7463602542206612,1.078011236819037,277,6.250192471991957,18.927240316459635,277,1.0738750224773321,1.4107761052332748
278,0.7456297911353049,1.138059696331797,278,6.235798567822477,18.94309228994475,278,1.0732768808610715,1.410790267649165
279,0.7449087222937987,1.099495325239586,279,6.221470848267319,18.944291572316814,279,1.072123343224817,1.219631568196005
280,0.744380900079479,1.062513015412092,280,6.2070965632466955,18.960034039732264,280,1.072123343224817,1.4143232386024884
281,0.7436636707645795,1.1225323485840304,281,6.192788255960928,18.961431426247195,281,1.0715288589235241,1.4143370894084055
282,0.7429578997949198,1.0849730951329302,282,6.178434812704611,18.977067235173642,282,1.0703853458275379,1.215490247009925
283,0.7424373900036505,1.049441864816717,283,6.178434812704611,18.980013002695063,283,1.0703853458275379,1.4178205211653874
284,0.7417352195077932,1.1090585083429725,284,6.150730892571573,18.979704155631087,284,1.0697944166597568,1.4178340694802851
285,0.7412301637972893,1.072930936976575,285,6.134799227513835,10.807886008326538,285,1.068660781425683,1.2113683897264629
286,0.7405311666575499,1.13486761501425,286,6.1208288223671214,9.067714960468948,286,1.068660781425683,1.4212725796304755
287,0.7398406261830588,1.0981014237623248,287,6.106576969586328,9.563242715370166,287,1.0680733089751113,1.4212858341641386
288,0.7393458077570033,1.0627423412795496,288,6.092399522590385,9.48933338101676,288,1.0669494099031278,1.2072667345999828
289,0.7386580792554143,1.1249997492899466,289,6.078220784277636,9.50997508874261,289,1.0669494099031278,1.4246831970396854
290,0.7379810129257597,1.0889496555275016,290,6.06405689352637,9.510670282888936,290,1.066365299247117,1.42469616613055
291,0.7374940474714822,1.0547937591750396,291,6.049904777959411,9.5155045996875,291,1.065250999161384,1.2031858669162543
292,0.7368195893468027,1.1169734863917895,292,6.03576545242854,9.519471793924353,292,1.065250999161384,1.4280555111637177
293,0.7361527984275799,1.0821150187264137,293,6.021639178123645,9.52364763279184,293,1.0646701586416871,1.4280682028097782
294,0.7354956655669747,1.0485283155713931,294,6.007526097996279,9.527770085344939,294,1.0640666568624144,1.1991086086161462
295,0.7350119033246821,1.016682699644492,295,5.9934268342175985,9.531934492873106,295,1.062895760079587,1.1688194893765207
296,0.7343572663822804,1.0769395348204247,296,5.9793412804776285,9.536075752841326,296,1.062895760079587,1.2981747040655593
297,0.7337095700602454,1.0443747364284948,297,5.965270286729556,9.540255435176018,297,1.0623164659149928,1.2981892903255323
298,0.7332367326451357,1.0129747682428722,298,5.951213527354908,9.544408518895006,298,1.0612167741837577,1.190078211467778
299,0.7325911931809445,1.0739487212518373,299,5.937172070849098,9.548603117184046,299,1.0612167741837577,1.4215980776458932
300,0.7319546794708197,1.0417818462524766,300,5.923145376474601,9.552766696410341,300,1.06064431071393,1.4216097832772772
301,0.7314906287218874,1.011250966745253,301,5.909134727243414,9.556974727061986,301,1.0600492144507463,1.1902018373933032
302,0.7308560894520127,1.0725734960290627,302,5.895139370551821,9.561147690624948,302,1.0589008212850763,1.1594224869540564
303,0.730227945504345,1.0412705608362556,303,5.881160800019493,9.565367674645076,303,1.0589008212850763,1.3066971433030394
304,0.7297753032053931,1.011026872373866,304,5.867198054458616,9.569548905498092,304,1.0583316088402073,1.306711417449604
305,0.7291487907036687,1.0733242278924262,305,5.853252834182754,9.573779403403666,305,1.057260727165458,1.1834697638329446
306,0.7285308110910507,1.0422607762852003,306,5.839323972697624,9.577967780736293,306,1.057260727165458,1.4420954700211155
307,0.7279186932198379,1.0127497875755251,307,5.825413373140519,9.582207385050317,307,1.0566945567974417,1.4421069582707613
308,0.7274708545457866,0.9842136169041888,308,5.811519666945192,9.586401791237725,308,1.0561072765200215,1.1800275255643449
309,0.7268602833328607,1.0452754895148704,309,5.797644956272989,9.590649121137995,309,1.0549796978531394,1.1498582670014978
310,0.7262576075149543,1.015912244430817,310,5.783787673659539,9.594848445903335,310,1.0549796978531394,1.3133857478286504
311,0.7258193815458284,0.9879985564868694,311,5.769950116571805,9.599102144238554,311,1.0544198823833908,1.3133987637502504
312,0.7252180783873164,1.0498141427835155,312,5.75613052175449,9.603305287058147,312,1.0533761604182872,1.1766734362581577
313,0.7246222489830821,1.021072670018747,313,5.742331378345417,9.607564018733541,313,1.0533761604182872,1.4609363143063059
314,0.7240337653083732,0.9932202553141211,314,5.728550730338977,9.611769890275573,314,1.052815495108506,1.4609463795446331
315,0.7236012957042115,0.9667264994597874,315,5.714791254991074,9.61603234138359,315,1.0522356521943919,1.1696096782979901
316,0.7230140974365422,1.0276875973796777,316,5.701050806522547,9.620239864428816,316,1.0511284760777584,1.1404799624982491
317,0.7224319658851102,1.000361401405382,317,5.687332246833154,9.624504741805387,317,1.0511284760777584,1.3201146788841873
318,0.722011829440241,0.9738559191165655,318,5.67363324328693,9.628712851874603,318,1.0505774602462512,1.320127601725004
319,0.7214306340295878,1.0363356779729769,319,5.659956839027703,9.6329788828799,319,1.0495602259909966,1.1699160114369587
320,0.7208565557829545,1.008950314300574,320,5.646300517423691,9.637186528714084,320,1.0495602259909966,1.479125887509398
321,0.7202871878061369,0.9828825921763353,321,5.632667499533215,9.641452461150237,321,1.049004185908048,1.479135980404731
322,0.719873530576898,0.957573275351887,322,5.61905508753806,9.645658605094033,322,1.0484315185118724,1.1590007450760138
323,0.7193050075169106,1.0195449663256553,323,5.605466677147483,9.649923207194698,323,1.0473440372215634,1.131276052106413
324,0.7187431822879384,0.9933525356413841,324,5.591899392118718,9.654126825533938,324,1.0473440372215634,1.3268529345668938
325,0.7181857519888714,0.9684073025901727,325,5.578356799610564,9.658388885998207,325,1.046801395404754,1.3268645972346382
326,0.7177790796544272,0.9441632363607978,326,5.5648358476738045,9.662588969263815,326,1.0462359678550017,1.1631770985611332
327,0.7172223963345731,1.0058329347239434,327,5.551340271773754,9.666847297319022,327,1.045171819266563,1.1305905487986732
328,0.7166720454488862,0.9807029417146599,328,5.5378668469327055,9.671042850566465,328,1.045171819266563,1.354956381170998
329,0.7161258092586088,0.9567579619091042,329,5.524419473834343,9.675296276044278,329,1.0446336880750136,1.3549679146970761
330,0.7157265874852662,0.9334614520309965,330,5.510994757113668,9.679486319121004,330,1.0440729440575798,1.159183693451664
331,0.7151809934755132,0.9950300205115431,331,5.497596759636216,9.683733692539594,331,1.0430226918905958,1.1264726017864017
332,0.7146414132039484,0.9708450115332221,332,5.484221918257169,9.687917260332553,332,1.0430226918905958,1.3646385347218342
333,0.714105697177313,0.9477902835409981,333,5.470874455035959,9.69215745299891,333,1.0424886297096527,1.3646489464893725
334,0.7137143661263239,0.9253352773178137,334,5.457550641624679,9.696333595671407,334,1.0419323362582547,1.1548136409927148
335,0.7131791803908744,0.9870000037827318,335,5.444254856334345,9.700565499768793,335,1.0408956651560382,1.1222976785124315
336,0.7126497304721984,0.9636539831045148,336,5.4309832081626315,9.704733282984071,336,1.0408956651560382,1.3737128465595316
337,0.7121239196511374,0.9413902733678717,337,5.417740228772856,9.708955811677324,337,1.0403653409138292,1.3737235794817502
338,0.7117409069648197,0.9196809444443073,338,5.404521867031406,9.713114316815124,338,1.0398134382372373,1.150336514642514
339,0.7112155071777418,0.9816370806153281,339,5.391332805095062,9.717326404339094,339,1.0387900336777722,1.1181767112152934
340,0.7106956012132019,0.9590341183630059,340,5.378168834198903,9.721474728694353,340,1.0387900336777722,1.3827683515806946
341,0.7101791307055985,0.937471675664755,341,5.365034784172352,9.725675330455585,341,1.0382632468110116,1.382777963394475
342,0.7098048634454188,0.9164211837066072,342,5.351926291098278,9.729812587421044,342,1.0377155860643121,1.1457451385380484
343,0.7092886770059622,0.978863418454904,343,5.338848329693765,9.734000680092953,343,1.0367054036833339,1.1140989074461334
344,0.7087777743716287,0.9569164311956944,344,5.3257963833497,9.738125999341307,344,1.0367054036833339,1.3917458544100347
345,0.7082701218129132,0.9359738621196938,345,5.31277556891949,9.742300580953177,345,1.0361818442349853,1.3917558629061648
346,0.7079050377382656,0.9155032659211344,346,5.299781219545276,9.746413108594064,346,1.0356383691582498,1.1410569975447917
347,0.7073975341533891,0.9786271538298007,347,5.286818591497297,9.750573198615182,347,1.0346411004930354,1.110069399931631
348,0.706895133137438,0.9572568349089162,348,5.273882870097006,9.754672097347203,348,1.0346411004930354,1.4006864706848907
349,0.7063958122643109,0.9368601192695343,349,5.260979448341759,9.758816736771864,349,1.0341205892548606,1.4006953512856937
350,0.7059011991932965,0.9168972140061729,350,5.248103366146924,9.762901186020208,350,1.0335811618514787,1.1362740532996243
351,0.7055409901564101,0.897835029125097,351,5.235260150575384,9.767029437444048,351,1.0325967668034568,1.1060809739023643
352,0.7050466288910721,0.9600348666582948,352,5.222444698539017,9.771098633478939,352,1.0325967668034568,1.4095503007715007
353,0.7045551899802357,0.940119756564247,353,5.209662668531132,9.775209581172826,353,1.0320790224743748,1.4095596456412691
354,0.7040683229267776,0.9206018530932956,354,5.1969088168521855,9.779262737221568,354,1.0315435916315108,1.131413007490916
355,0.7035842054792613,0.90196169489545,355,5.184188930815703,9.783355487190978,355,1.0305717771636926,1.1021389911416593
356,0.7032313953332535,0.883698220086608,356,5.171497628493548,9.787391833536063,356,1.0305717771636926,1.4183780557848948
357,0.7027474144420832,0.9457401690524128,357,5.158840823432822,9.791465513582489,357,1.030056638422558,1.4183862673774392
358,0.7022678902437448,0.9266094324940163,358,5.146212997851493,9.795484297643494,358,1.0295250754574992,1.12647331155526
359,0.7017909828228838,0.9083377326984052,359,5.1336201889657,9.79953805741404,359,1.0285658010982592,1.0982348909822115
360,0.7013182138807739,0.8904096401222136,360,5.121056745507399,9.803538543816249,360,1.0285658010982592,1.4271240570201786
361,0.7009717863160145,0.8732790348939483,361,5.108528825818093,9.807571554845262,361,1.0280530135100543,1.4271327930305908
362,0.7004992213251278,0.9349882150390421,362,5.09603064750563,9.811553025476005,362,1.027525271405666,1.1214724910929852
363,0.7000291472665707,0.9170359092597121,363,5.083568487512885,9.815564481225785,363,1.0265782582623717,1.0943750809678443
364,0.6995631282774368,0.8993948852085205,364,5.0711364346805565,9.819526235275555,364,1.0265782582623717,1.4358328125850828
365,0.6990994695675266,0.8825388688997513,365,5.05874088204746,9.823515351155223,365,1.02606767645621,1.4358404114639158
366,0.698761719457702,0.8659790634421093,366,5.046375792039944,9.827456705150896,366,1.0255436349212514,1.1164074065843541
367,0.6982981179787953,0.9280941648799671,367,5.034047671304908,9.831422718538649,367,1.0246088398572193,1.090549624049246
368,0.6978385050500964,0.9106953470204675,368,5.021750358203738,9.835343006357421,368,1.0246088398572193,1.4444528283042182
369,0.6973811428821922,0.8940728043638586,369,5.009490470520124,9.839285176609467,369,1.0241002346869463,1.444461005014138
370,0.6969275042244353,0.8777165046898869,370,4.9972617248972195,9.84318374947874,370,1.023579850072924,1.1112967647289083
371,0.6965974556913277,0.8620834248548734,371,4.985070847799855,9.847101357929162,371,1.0226570076795527,1.0867662601348387
372,0.6961439167799124,0.9244266203312898,372,4.972911436497582,9.850977584419597,372,1.0226570076795527,1.453033846076082
373,0.6956925221479924,0.9079998205700384,373,4.960790323695574,9.854869934372921,373,1.0221502480933746,1.453040883321902
374,0.695244807963531,0.8918092532121283,374,4.94870098963289,9.85872320037338,374,1.021633407764348,1.1061347112676077
375,0.694799138327576,0.8763382711309655,375,4.936650370828322,9.862589617082552,375,1.0207224707155433,1.0830135917107608
376,0.6943569169528127,0.8610928344674058,376,4.92463183283245,9.866419325768154,376,1.0207224707155433,1.4615182074725495
377,0.6940332197202445,0.8465191033157008,377,4.91265241356424,9.870259156408972,377,1.02021735141282,1.4615258698328126
378,0.6935911305733056,0.9083456072657597,378,4.900705366227283,9.874064728186596,378,1.0197040145956262,1.1009414286962915
379,0.6931509891438845,0.8930076553012364,379,4.888797827739906,9.877877341824913,379,1.0188047307471702,1.0793009607747537
380,0.6927142720561533,0.877866537612957,380,4.876922941299896,9.88165821427204,380,1.0188047307471702,1.4699622043122602
381,0.6922794193812276,0.8633979851553106,381,4.8650879404361795,9.88544300181013,381,1.0183011334850927,1.4699687263401582
382,0.6918477855397857,0.8491176441357553,382,4.853285860681966,9.88919862961046,382,1.0177911945666755,1.0957081188889228
383,0.6915313785421293,0.8354664745656042,383,4.8415240297994835,9.892955003732462,383,1.0169035113233882,1.0756153354752305
384,0.6910998869875724,0.8971661240426577,384,4.8297953779989635,9.89668485858079,384,1.0169035113233882,1.47830119974809
385,0.6906701697781367,0.8827785733063545,385,4.8181073249094615,9.900412253692327,385,1.0164012532802806,1.4783083885856332
386,0.6902436639789318,0.8685513260083643,386,4.806452697760402,9.904115824204627,386,1.015894674035886,1.0904567685419524
387,0.6898188628419167,0.8549582300010458,387,4.794839005691605,9.907813696350106,387,1.0150183525961065,1.071967961857516
388,0.6893970892539054,0.8415186736720798,388,4.783258975294628,9.911490487952053,388,1.0150183525961065,1.4865994855409086
389,0.6890888552211187,0.8286736764880432,389,4.771720202873906,9.915158314734722,389,1.0146902111241538,1.4866025639193112
390,0.6886672152778295,0.8906282009904706,390,4.760215316726945,9.918807849545344,390,1.0141739800233245,1.0518054096446818
391,0.6882471941423605,0.8770732615454617,391,4.748751997986173,9.922445130032848,391,1.0132492246560807,1.0468002720261238
392,0.687830207891528,0.863644240936119,392,4.737322778999803,9.92606694673199,392,1.0132492246560807,1.3786995757769112
393,0.6874147822073917,0.8508186381970418,393,4.725935423400754,9.929673201352925,393,1.01276880824102,1.3787066518795947
394,0.6870022251786798,0.8381138723164476,394,4.714582369933846,9.933266855043618,394,1.012274881417176,1.1008195708330997
395,0.6867030328053658,0.8259761603992094,395,4.703271462413671,9.936841625470676,395,1.0114471773505578,1.0756894002406354
396,0.6862905850576091,0.888564935500986,396,4.691995048328622,9.940406687530102,396,1.0114471773505578,1.5519841860004622
397,0.6858796139541343,0.8757425779607043,397,4.680761049364604,9.943949536565613,397,1.0111076649663857,1.5519872242536237
398,0.6854715326027854,0.8630132110342393,398,4.669561724101653,9.947485594480725,398,1.0106062970764471,1.0644676796289656
399,0.6850648794117211,0.8508635192145222,399,4.658405069794758,9.950996105923679,399,1.0097440246993092,1.0550672255864613
400,0.684660964132771,0.8388032690640179,400,4.647283258464717,9.954502763125044,400,1.0097440246993092,1.476450648734484
401,0.6842584317835784,0.8272889773434741,401,4.636204360641183,9.957980541629277,401,1.009419763646486,1.4764539530529726
402,0.6839677934169186,0.8158605200716635,402,4.625160464135947,9.961457417314271,402,1.0089116607825794,1.0359387364144397
403,0.68356529855301,0.8786941079129268,403,4.614159710466409,9.964902088243718,403,1.0080120386192069,1.0345309493329222
404,0.6831655757523568,0.8665828050559007,404,4.603194105586593,9.968348817185719,404,1.0080120386192069,1.3902512120021613
405,0.6827671565793805,0.8550337844711253,405,4.592271859722077,9.971760026460146,405,1.0075388721889247,1.3902586023603865
406,0.6823713695285017,0.843543348244136,406,4.581384899321227,9.975176258813192,406,1.0070554145957626,1.0905463530443682
407,0.6819768486371454,0.8325839229565257,407,4.570541501045358,9.978553672742963,407,1.006266225474938,1.0687590773542772
408,0.6815848316183285,0.8216807304664094,408,4.559733514190038,9.981939073840573,408,1.006266225474938,1.587980459928237
409,0.6811940457098349,0.8112792174199444,409,4.54896927958682,9.985282378953444,409,1.0059211565227053,1.5879828144097323
410,0.6809106571832247,0.8009315786664141,410,4.538240571732064,9.988636629098819,410,1.0054341923715362,1.0658598455238986
411,0.6805199879854343,0.8633770546372462,411,4.5275557933686885,9.991945531961663,411,1.0046283309550526,1.0551227195895512
412,0.6801318677219392,0.8523958370277536,412,4.516906646547978,9.995268326205261,412,1.0046283309550526,1.5476754090398266
413,0.6797449006096244,0.8419363099333987,413,4.506301593671993,9.998542553238101,413,1.0042920101889639,1.547677860941498
414,0.6793603627893327,0.8315032970969369,414,4.495732266701448,10.001833601156891,414,1.003802646244292,1.0470009782817558
415,0.6789769493874196,0.8215645911828108,415,4.485207185451663,10.005072898438407,415,1.0029829841641884,1.042984544807014
416,0.6785958551349025,0.8116511622931722,416,4.474717914147533,10.008331923900611,416,1.0029829841641884,1.511405035667216
417,0.6782158582285863,0.8022063006962853,417,4.4642730277780815,10.011536056968538,417,1.00265444202788,1.511407575917503
418,0.6779412636872268,0.7927854446796709,418,4.453864025187163,10.014762797898483,418,1.0021630750356514,1.0306515532636626
419,0.6775614317505555,0.8554912829997618,419,4.443499534304062,10.017931551541247,419,1.0013298150329755,1.0312317107978353
420,0.6771839746207775,0.8454831806217264,420,4.433170990946303,10.021125759672707,420,1.0013298150329755,1.4743929763307437
421,0.67680753565656,0.8359673557523496,421,4.422887073755996,10.024258937718253,421,1.0010090404829877,1.4743956139797885
422,0.6764333675402071,0.8264473699259917,422,4.412639157878712,10.027420378350666,422,1.0005155179182343,1.0150491569364133
423,0.6760601958046194,0.817395472638457,423,4.402435970447893,10.030517803442493,423,0.9996661462944889,1.0188807955734265
424,0.6756891988062769,0.8083391487388076,424,4.392268828291078,10.033646255183124,424,0.9996661462944889,1.4311460193363708
425,0.6753191774913648,0.7997281298118342,425,4.3821465048173165,10.036707768560062,425,0.9991992993596036,1.431151451016647
426,0.6749512420604087,0.791112245840333,426,4.372060260889351,10.039803023066442,426,0.9987308568074469,1.069178490700516
427,0.6745842626849072,0.7829202928488996,427,4.362018913981884,10.0428284843282,427,0.9979985211967952,1.0561251164745253
428,0.6743173684120609,0.7747230227075803,428,4.352013671345152,10.045890346047543,428,0.9979985211967952,1.6377494416331972
429,0.6739506793573896,0.8368589172597583,429,4.342053392315233,10.048879632919567,429,0.9976455555511767,1.6377517841656368
430,0.6735861397426072,0.828142606359101,430,4.33212923288109,10.051907918819314,430,0.9971807499708559,1.0681068515722831
431,0.6732224763293588,0.8198774852359229,431,4.322250092041396,10.05486092691268,431,0.9964627959012785,1.055404876684279
432,0.6728608773957585,0.8115783305037609,432,4.3124070768738205,10.057855466214232,432,0.9964627959012785,1.653687520316201
433,0.6725001392778,0.80371015082492,433,4.302609123846391,10.060772108777712,433,0.9961068486645264,1.6536897769961196
434,0.6721413866845447,0.7958083614647173,434,4.292847293473892,10.06373274268264,434,0.9956470214092162,1.0719119395809698
435,0.6717834801273869,0.7883184675518367,435,4.283130557505917,10.06661295035489,435,0.9949490664371948,1.0571716873907497
436,0.6714274857411086,0.7807952198273274,436,4.273449932241095,10.069539531765018,436,0.9949490664371948,1.679216254729829
437,0.6710723232312032,0.7736659413092591,437,4.26381442252816,10.072383252318724,437,0.9945879873062443,1.6792184037129292
438,0.6708154438143472,0.7665035398605753,438,4.254215002794405,10.0752756455624,438,0.9941342343141419,1.0805507415564668
439,0.6704606579341524,0.8290481559276461,439,4.24466070881061,10.078082843648357,439,0.9934605210942478,1.060985974619169
440,0.6701078570346677,0.8214312610941925,440,4.23514247547543,10.08094092419964,440,0.9934605210942478,1.7116481124121363
441,0.6697558043334868,0.8142395012887356,441,4.22566936730982,10.083711581084067,441,0.9930926803514909,1.711650142957901
442,0.6694056656648117,0.8069843710324014,442,4.216232282024215,10.086535235276063,442,0.9926455628938218,1.0932708879034745
443,0.6690562645659122,0.8001373418570196,443,4.2068403107231385,10.089269348576927,443,0.9921927046968956,1.065867793827176
444,0.6687087112625487,0.7932279302257093,444,4.1974843162666895,10.092058473323355,444,0.9915224600817748,1.0539398004133682
445,0.6683618851690155,0.7867105159684552,445,4.188173414181462,10.094756056740291,445,0.9915224600817748,1.7070735689558791
446,0.6680168450729715,0.7801315363175813,446,4.178898434812391,10.097510559247553,446,0.9911561688560326,1.7070751855047395
447,0.6676725221313509,0.7739294118201913,447,4.169668515951859,10.10017164229525,447,0.9907122828382044,1.0870075629059377
448,0.6673299274674067,0.767666406838058,448,4.160474457761888,10.102891439776464,448,0.9902634516543722,1.0630798192791375
449,0.6669880402006846,0.7617660236984389,449,4.151325418149363,10.105516067508034,449,0.9896095049155186,1.052516876558495
450,0.6666478272412377,0.7558053320249195,450,4.142212169422631,10.108201086901124,450,0.9896095049155186,1.7239049430167743
451,0.6664005416102753,0.7501939588584302,451,4.133143887456857,10.110789319635954,451,0.9892399555974548,1.723906858169936
452,0.6660609756631496,0.8123533721845737,452,4.124111319032609,10.11343949731048,452,0.9888016104322156,1.091643718716433
453,0.6657220283702348,0.8064214738923542,453,4.115123655852116,10.115991410355088,453,0.9883578830385459,1.0644613259352627
454,0.6653848345377782,0.8003971177050323,454,4.106171621490655,10.118606691832843,454,0.9877245688444405,1.0531801832654573
455,0.6650482525768864,0.7947572047892136,455,4.097264421341257,10.121122375203532,455,0.9877245688444405,1.7480443405376345
456,0.6647133712114764,0.7890261700151076,456,4.088392758092769,10.123702714866017,456,0.987350055362038,1.7480457832578065
457,0.664379094839562,0.7836667917274385,457,4.0795658486976585,10.126182273009526,457,0.9869178478116047,1.1005107011135509
458,0.6640464695200544,0.7782174083205631,458,4.070774377273415,10.12872763381586,458,0.9864793771981285,1.067023566633032
459,0.6637144423828065,0.773127655882375,459,4.062027570205496,10.131171185326707,459,0.9858673996781647,1.0543512281014462
460,0.6633840198404275,0.7679488832104627,460,4.053316095351164,10.13368153853024,460,0.9858673996781647,1.7731785044340802
461,0.6630541887493816,0.7631184496272714,461,4.044649186407192,10.136089215869976,461,0.9854876122948264,1.773180234338912
462,0.6627259186536946,0.7581998663066373,462,4.0360174972776655,10.138564540729037,462,0.9850613238282567,1.1105082398077923
463,0.662398233360614,0.7536190269085208,463,4.027430266853853,10.140936489943016,463,0.9846279258979181,1.0694197600222481
464,0.6620720681139595,0.7489508059780081,464,4.018878137389429,10.143376773445892,464,0.9841919991513325,1.055372777747677
465,0.6617464811015252,0.7446103949475954,465,4.010370350858064,10.145713153878006,465,0.9835908213781934,1.0490107992467765
466,0.6614223756482639,0.7401832780594331,466,4.001897540161451,10.14811839045445,466,0.9835908213781934,1.7792806563575634
467,0.6610988419377688,0.7360746648127577,467,3.993468948248247,10.150419374470394,467,0.9832101953906518,1.7792823295298863
468,0.6608646819116857,0.7318800145163199,468,3.985075200962058,10.152789565717935,468,0.9827888349598658,1.1095048708554112
469,0.6605419152693811,0.7942355514978366,469,3.97672554012385,10.15505533841053,469,0.982360656359729,1.0685599039126943
470,0.6602207192517725,0.7898071069165965,470,3.968410586808316,10.157390492820346,470,0.9819301656536557,1.0550179292757158
471,0.6599000025306678,0.7857375010117627,471,3.9601395796107313,10.159621251733286,471,0.9814991442000855,1.0490673444403589
472,0.6595808187376495,0.7815478229258788,472,3.951903137121273,10.161921384408547,472,0.98091838677325,1.0462527111610775
473,0.6592621096406711,0.7777082766481298,473,3.943710492616041,10.164117339254513,473,0.98091838677325,1.7990034164771649
474,0.6589448979525965,0.7737496963065635,474,3.9355522644802905,10.16638247163901,474,0.9805338447050814,1.799004630514565
475,0.6586281562430827,0.770133050092988,475,3.9274376785820238,10.168543844013957,475,0.9801192287803984,1.1156039538866203
476,0.6583128785577426,0.7663982714355707,476,3.91935735537608,10.170774003625771,476,0.9796975128257935,1.0692985523764649
477,0.6579980660626392,0.7629977902185682,477,3.9113205112379976,10.172901026726969,477,0.9792735418809028,1.0553657166453163
478,0.6576846862092277,0.7594799669663619,478,3.903317770961598,10.175096246890648,478,0.9788491061906367,1.0495469833805016
479,0.6573717666988104,0.7562893451685093,479,3.895358339350075,10.177189165236936,479,0.97842501385522,1.0469183237943767
480,0.6570602503275939,0.7529820701731609,480,3.8874328478003943,10.17934948481809,480,0.9780016309211051,1.045734832118986
481,0.656749189399016,0.7499954196852823,481,3.8795504874679443,10.181408553970618,481,0.97757914926038,1.0452449927241372
482,0.6564395038758861,0.7468927101519047,482,3.8717018986117258,10.183534017114425,482,0.9771576455875203,1.0450956394563986
483,0.6561302688451442,0.7441045466866969,483,3.863896256668238,10.18555950339604,483,0.9767371701194012,1.0451144313352463
484,0.6558223831537121,0.7412008290716116,484,3.856124213012002,10.187650159273183,484,0.9763177300522484,1.0452159048445455
485,0.6555149429563841,0.7386060585684308,485,3.848394925293901,10.189642339492229,485,0.9758993406984373,1.0453576935975701
